57,222,168,140,0,256,0,0,388,164,207,0,331,0,0,84,147,0,319,0,0,60,0,242,0,0,0,0,0,0,214,0,0,0,0,0,44,128,127,103,0,201,0,0,295,102,146,0,205,0,0,63,104,0,238,0,0,45,0,182,0,0,0,0,0,0,166,0,0,0,0,0,24,55,78,78,0,154,0,0,223,61,88,0,90,0,0,36,76,0,172,0,0,30,0,121,0,0,0,0,0,0,99,0,0,0,0,0,16,19,57,53,0,95,0,0,164,28,29,0,37,0,0,28,65,0,115,0,0,15,0,85,0,0,0,0,0,0,65,0,0,0,0,0,9,1,25,18,0,73,0,0,145,7,24,0,8,0,0,9,34,0,92,0,0,15,0,70,0,0,0,0,0,0,48,0,0,0,0,0,3,0,1,0,0,39,0,0,59,2,8,0,0,0,0,1,0,0,49,0,0,11,0,34,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,115,98,63,0,155,0,3,193,145,110,0,212,0,0,48,103,0,197,0,4,28,0,140,0,7,0,0,0,0,127,0,7,0,0,0,20,81,80,52,0,120,0,0,161,104,79,0,147,0,0,37,60,0,153,0,2,18,0,103,0,7,0,0,0,0,102,0,5,0,0,0,11,40,50,45,0,96,0,0,130,67,56,0,78,0,0,22,45,0,114,0,1,12,0,73,0,6,0,0,0,0,66,0,2,0,0,0,5,10,38,33,0,66,0,0,115,23,25,0,30,0,0,16,35,0,86,0,0,8,0,56,0,6,0,0,0,0,48,0,0,0,0,0,3,0,18,10,0,51,0,0,105,12,21,0,8,0,0,4,24,0,74,0,0,6,0,47,0,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,24,0,0,44,4,7,0,0,0,0,0,0,0,37,0,0,4,0,23,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,199,121,110,0,186,0,0,391,169,195,0,340,0,0,65,139,0,239,0,0,52,0,211,0,0,0,0,0,0,161,0,0,0,0,0,27,126,87,75,0,150,0,0,290,114,130,0,222,0,0,43,95,0,185,0,0,38,0,162,0,0,0,0,0,0,119,0,0,0,0,0,12,62,59,62,0,119,0,0,219,71,78,0,93,0,0,27,66,0,130,0,0,25,0,110,0,0,0,0,0,0,78,0,0,0,0,0,8,17,46,39,0,79,0,0,176,27,34,0,43,0,0,18,48,0,97,0,0,16,0,76,0,0,0,0,0,0,56,0,0,0,0,0,3,1,19,15,0,59,0,0,155,9,27,0,11,0,0,5,27,0,81,0,0,15,0,57,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,28,0,0,64,3,9,0,0,0,0,0,0,0,40,0,0,9,0,28,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,213,117,103,0,185,0,0,410,175,224,0,354,0,0,57,131,0,232,0,0,50,0,202,0,0,0,0,0,0,157,0,0,0,0,0,28,126,84,76,0,152,0,0,319,107,150,0,217,0,0,45,94,0,174,0,0,34,0,155,0,0,0,0,0,0,117,0,0,0,0,0,13,62,56,59,0,114,0,0,238,57,90,0,95,0,0,28,62,0,131,0,0,24,0,101,0,0,0,0,0,0,74,0,0,0,0,0,8,15,44,39,0,74,0,0,183,20,36,0,43,0,0,17,48,0,91,0,0,15,0,72,0,0,0,0,0,0,49,0,0,0,0,0,3,0,12,10,0,54,0,0,165,3,27,0,9,0,0,5,29,0,74,0,0,15,0,58,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,28,0,0,68,1,9,0,0,0,0,0,0,0,40,0,0,9,0,29,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,237,118,114,0,189,0,0,363,188,240,0,403,0,0,62,152,0,234,0,0,71,0,222,0,0,0,0,0,0,161,0,0,0,0,0,26,146,90,84,0,148,0,0,279,119,164,0,251,0,0,43,107,0,170,0,0,46,0,173,0,0,0,0,0,0,119,0,0,0,0,0,15,73,55,64,0,115,0,0,222,70,106,0,127,0,0,25,73,0,122,0,0,31,0,114,0,0,0,0,0,0,74,0,0,0,0,0,10,22,43,43,0,75,0,0,188,29,44,0,58,0,0,19,53,0,89,0,0,20,0,78,0,0,0,0,0,0,50,0,0,0,0,0,3,3,18,15,0,59,0,0,170,3,30,0,11,0,0,6,28,0,76,0,0,18,0,62,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,28,0,0,70,1,10,0,0,0,0,0,1,0,40,0,0,12,0,26,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,226,136,107,0,213,0,0,487,177,244,0,381,0,0,63,135,0,253,0,0,45,0,209,0,0,0,0,0,0,182,0,0,0,0,0,36,137,102,82,0,175,0,0,372,107,160,0,232,0,0,44,90,0,190,0,0,32,0,154,0,0,0,0,0,0,133,0,0,0,0,0,17,64,62,65,0,134,0,0,287,59,96,0,103,0,0,29,68,0,129,0,0,22,0,107,0,0,0,0,0,0,85,0,0,0,0,0,12,14,45,45,0,84,0,0,213,22,38,0,47,0,0,17,49,0,97,0,0,13,0,78,0,0,0,0,0,0,49,0,0,0,0,0,4,0,16,10,0,61,0,0,189,3,30,0,10,0,0,5,31,0,77,0,0,12,0,63,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,31,0,0,78,1,10,0,0,0,0,0,0,0,42,0,0,8,0,32,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,233,135,110,0,215,0,0,478,198,232,0,385,0,0,69,132,0,257,0,0,44,0,197,0,0,0,0,0,0,181,0,0,0,0,0,37,140,99,76,0,177,0,0,368,119,156,0,252,0,0,46,96,0,192,0,0,28,0,153,0,0,0,0,0,0,130,0,0,0,0,0,19,65,66,59,0,134,0,0,277,58,92,0,106,0,0,30,73,0,137,0,0,21,0,106,0,0,0,0,0,0,85,0,0,0,0,0,9,22,50,42,0,84,0,0,224,17,45,0,47,0,0,21,50,0,99,0,0,13,0,74,0,0,0,0,0,0,52,0,0,0,0,0,4,3,20,17,0,63,0,0,190,3,30,0,10,0,0,10,33,0,81,0,0,12,0,62,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,31,0,0,78,1,10,0,0,0,0,0,1,0,44,0,0,8,0,31,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,213,123,110,0,192,0,0,407,176,205,0,360,0,0,69,130,0,247,0,0,48,0,207,0,0,0,0,0,0,164,0,0,0,0,0,27,138,95,76,0,155,0,0,308,114,140,0,232,0,0,48,87,0,185,0,0,36,0,163,0,0,0,0,0,0,125,0,0,0,0,0,15,63,60,62,0,123,0,0,236,63,88,0,96,0,0,24,67,0,133,0,0,22,0,110,0,0,0,0,0,0,80,0,0,0,0,0,8,16,46,42,0,78,0,0,192,23,36,0,46,0,0,18,50,0,92,0,0,12,0,75,0,0,0,0,0,0,54,0,0,0,0,0,3,1,19,16,0,59,0,0,170,3,30,0,11,0,0,4,29,0,78,0,0,10,0,62,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,29,0,0,70,1,10,0,0,0,0,0,0,0,40,0,0,7,0,30,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,199,127,104,0,187,0,0,341,156,196,0,311,0,0,76,125,0,273,0,0,57,0,195,0,0,0,0,0,0,175,0,0,0,0,0,23,122,99,74,0,154,0,0,268,98,138,0,195,0,0,55,88,0,206,0,0,43,0,149,0,0,0,0,0,0,133,0,0,0,0,0,14,62,59,60,0,120,0,0,210,60,92,0,91,0,0,33,63,0,149,0,0,28,0,95,0,0,0,0,0,0,84,0,0,0,0,0,8,17,46,38,0,76,0,0,169,24,42,0,35,0,0,23,49,0,105,0,0,16,0,66,0,0,0,0,0,0,59,0,0,0,0,0,3,2,18,13,0,59,0,0,145,6,24,0,9,0,0,6,27,0,84,0,0,11,0,57,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,28,0,0,59,2,8,0,0,0,0,0,0,0,43,0,0,8,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,174,129,122,0,205,0,0,375,149,183,0,286,0,0,60,140,0,241,0,0,58,0,235,0,0,0,0,0,0,173,0,0,0,0,0,33,94,96,96,0,170,0,0,279,97,119,0,180,0,0,45,101,0,184,0,0,42,0,186,0,0,0,0,0,0,127,0,0,0,0,0,16,45,67,72,0,131,0,0,202,59,78,0,77,0,0,28,75,0,132,0,0,25,0,121,0,0,0,0,0,0,84,0,0,0,0,0,8,12,46,50,0,80,0,0,161,25,34,0,35,0,0,21,52,0,96,0,0,18,0,88,0,0,0,0,0,0,55,0,0,0,0,0,4,1,21,20,0,60,0,0,140,6,24,0,8,0,0,7,28,0,74,0,0,16,0,66,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,31,0,0,58,2,8,0,0,0,0,0,0,0,39,0,0,11,0,31,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
